0.099448,5,91
0.066298,6,91
0.044199,7,91
0.060773,8,91
0.038674,9,91
0.035912,10,91
0.044199,11,91
0.066298,12,91
0.071823,13,91
0.052486,14,91
0.019337,15,91
0.019337,16,91
0.035912,17,91
0.046961,18,91
0.055249,19,91
0.033149,20,91
0,1,92
0,2,92
0,3,92
0.073529,4,92
0.11029,5,92
0.073529,6,92
0.18382,7,92
0.22059,8,92
0,9,92
0.18382,10,92
0.11029,11,92
0.036765,12,92
0,13,92
0,14,92
0,15,92
0,16,92
0,17,92
0,18,92
0,19,92
0.0073529,20,92
0.022523,1,93
0.031532,2,93
0.039039,3,93
0.043544,4,93
0.051051,5,93
0.055556,6,93
0.06006,7,93
0.066066,8,93
0.070571,9,93
0.070571,10,93
0.072072,11,93
0.069069,12,93
0.061562,13,93
0.057057,14,93
0.055556,15,93
0.051051,16,93
0.043544,17,93
0.036036,18,93
0.027027,19,93
0.016517,20,93
0.064815,1,94
0,2,94
0.13889,3,94
0,4,94
0.19444,5,94
0.27778,6,94
0,7,94
0,8,94
0,9,94
0.32407,10,94
0,11,94
0,12,94
0,13,94
0,14,94
0,15,94
0,16,94
0,17,94
0,18,94
0,19,94
0,20,94
0,1,95
0.0097087,2,95
0.019417,3,95
0.029126,4,95
0.038835,5,95
0.048544,6,95
0.058252,7,95
0.07767,8,95
0.12621,9,95
0.16505,10,95
0.12621,11,95
0.07767,12,95
0.058252,13,95
0.048544,14,95
0.038835,15,95
0.029126,16,95
0.019417,17,95
0.019417,18,95
0.0097087,19,95
0,20,95
0,1,96
0,2,96
0,3,96
0.0041322,4,96
0.016529,5,96
0.033058,6,96
0.057851,7,96
0.099174,8,96
0.16529,9,96
0.24793,10,96
0.16529,11,96
0.099174,12,96
0.057851,13,96
0.033058,14,96
0.016529,15,96
0.0041322,16,96
0,17,96
0,18,96
0,19,96
0,20,96
0.011204,1,97
0.022409,2,97
0.047619,3,97
0.056022,4,97
0.064426,5,97
0.072829,6,97
0.089636,7,97
0.098039,8,97
0.10084,9,97
0.10924,10,97
0.086835,11,97
0.067227,12,97
0.056022,13,97
0.044818,14,97
0.02521,15,97
0.016807,16,97
0.014006,17,97
0.0084034,18,97
0.0056022,19,97
0.0028011,20,97
0,1,98
0.02,2,98
0.05,3,98
0.08,4,98
0.11,5,98
0.13,6,98
0.13,7,98
0.11,8,98
0.1,9,98
0.08,10,98
0.05,11,98
0.04,12,98
0.02,13,98
0.02,14,98
0.02,15,98
0.01,16,98
0.01,17,98
0.01,18,98
0.01,19,98
0,20,98
0.013566,1,99
0.015504,2,99
0.021318,3,99
0.027132,4,99
0.032946,5,99
0.04845,6,99
0.062016,7,99
0.083333,8,99
0.094961,9,99
0.1376,10,99
0.11434,11,99
0.10271,12,99
0.073643,13,99
0.062016,14,99
0.050388,15,99
0.02907,16,99
0.017442,17,99
0.0077519,18,99
0.003876,19,99
0.001938,20,99
0.02,1,100
0.02,2,100
0.03,3,100
0.02,4,100
0.03,5,100
0.03,6,100
0.03,7,100
0.04,8,100
0.05,9,100
0.06,10,100
0.13,11,100
0.16,12,100
0.17,13,100
0.05,14,100
0.04,15,100
0.03,16,100
0.03,17,100
0.02,18,100
0.02,19,100
0.02,20,100
0,1,101
0.02,2,101
0.07,3,101
0.21,4,101
0.24,5,101
0.25,6,101
0.21,7,101
0,8,101
0,9,101
0,10,101
0,11,101
0,12,101
0,13,101
0,14,101
0,15,101
0,16,101
0,17,101
0,18,101
0,19,101
0,20,101
0.01,1,102
0.02,2,102
0.02,3,102
0.03,4,102
0.04,5,102
0.05,6,102
0.1,7,102
0.2,8,102
0.2,9,102
0.1,10,102
0.05,11,102
0.02,12,102
0.02,13,102
0.02,14,102
0.02,15,102
0.02,16,102
0.02,17,102
0.02,18,102
0.02,19,102
0.02,20,102
0.008547,1,103
0.012821,2,103
0.034188,3,103
0.042735,4,103
0.076923,5,103
0.08547,6,103
0.076923,7,103
0.064103,8,103
0.051282,9,103
0.042735,10,103
0.051282,11,103
0.064103,12,103
0.076923,13,103
0.08547,14,103
0.076923,15,103
0.047009,16,103
0.038462,17,103
0.034188,18,103
0.021368,19,103
0.008547,20,103
0,1,104
0.069307,2,104
0.16832,3,104
0.19802,4,104
0.16832,5,104
0.11881,6,104
0.069307,7,104
0.039604,8,104
0,9,104
0.079208,10,104
0,11,104
0,12,104
0,13,104
0,14,104
0.029703,15,104
0.019802,16,104
0.019802,17,104
0.019802,18,104
0,19,104
0,20,104
0.01,1,105
0.02,2,105
0.06,3,105
0.06,4,105
0.09,5,105
0.05,6,105
0.04,7,105
0.04,8,105
0.03,9,105
0.08,10,105
0.06,11,105
0.08,12,105
0.08,13,105
0.1,14,105
0.06,15,105
0.05,16,105
0.03,17,105
0.03,18,105
0.02,19,105
0.01,20,105
0,1,106
0,2,106
0,3,106
0,4,106
0,5,106
0.4,6,106
0,7,106
0.05,8,106
0.2,9,106
0.1,10,106
0,11,106
0.2,12,106
0,13,106
0.05,14,106
0,15,106
0,16,106
0,17,106
0,18,106
0,19,106
0,20,106
0.0096154,1,107
0.0096154,2,107
0.019231,3,107
0.033654,4,107
0.043269,5,107
0.052885,6,107
0.0625,7,107
0.086538,8,107
0.10577,9,107
0.14423,10,107
0.10577,11,107
0.086538,12,107
0.0625,13,107
0.052885,14,107
0.043269,15,107
0.033654,16,107
0.019231,17,107
0.0096154,18,107
0.0096154,19,107
0.0096154,20,107
0.05,1,108
0.05,2,108
0.05,3,108
0.05,4,108
0.05,5,108
0.05,6,108
0.05,7,108
0.05,8,108
0.05,9,108
0.05,10,108
0.05,11,108
0.05,12,108
0.05,13,108
0.05,14,108
0.05,15,108
0.05,16,108
0.05,17,108
0.05,18,108
0.05,19,108
0.05,20,108
0,1,109
0.019608,2,109
0.039216,3,109
0.058824,4,109
0.15686,5,109
0.18627,6,109
0.13725,7,109
0.098039,8,109
0.088235,9,109
0.078431,10,109
0.019608,11,109
0.019608,12,109
0.019608,13,109
0.019608,14,109
0.0098039,15,109
0.0098039,16,109
0.0098039,17,109
0.0098039,18,109
0.0098039,19,109
0.0098039,20,109
0.01,1,110
0.02,2,110
0.03,3,110
0.07,4,110
0.06,5,110
0.02,6,110
0.03,7,110
0.03,8,110
0.04,9,110
0.05,10,110
0.07,11,110
0.07,12,110
0.05,13,110
0.03,14,110
0.05,15,110
0.03,16,110
0.03,17,110
0.04,18,110
0.1,19,110
0.17,20,110
0.05,1,111
0.05,2,111
0.05,3,111
0.05,4,111
0.05,5,111
0.05,6,111
0.05,7,111
0.05,8,111
0.05,9,111
0.05,10,111
0.05,11,111
0.05,12,111
0.05,13,111
0.05,14,111
0.05,15,111
0.05,16,111
0.05,17,111
0.05,18,111
0.05,19,111
0.05,20,111
0.0072993,1,112
0.11314,2,112
0.11314,3,112
0.12409,4,112
0.080292,5,112
0.076642,6,112
0.087591,7,112
0.054745,8,112
0.062044,9,112
0.025547,10,112
0.036496,11,112
0.014599,12,112
0.021898,13,112
0.010949,14,112
0.021898,15,112
0.018248,16,112
0.029197,17,112
0.058394,18,112
0.025547,19,112
0.018248,20,112
0.05,1,113
0.05,2,113
0.05,3,113
0.05,4,113
0.05,5,113
0.05,6,113
0.05,7,113
0.05,8,113
0.05,9,113
0.05,10,113
0.05,11,113
0.05,12,113
0.05,13,113
0.05,14,113
0.05,15,113
0.05,16,113
0.05,17,113
0.05,18,113
0.05,19,113
0.05,20,113
0.01,1,114
0.02,2,114
0.03,3,114
0.04,4,114
0.05,5,114
0.06,6,114
0.07,7,114
0.08,8,114
0.09,9,114
0.09,10,114
0.09,11,114
0.08,12,114
0.07,13,114
0.06,14,114
0.05,15,114
0.04,16,114
0.03,17,114
0.02,18,114
0.01,19,114
0.01,20,114
0,1,115
0,2,115
0.076923,3,115
0,4,115
0,5,115
0,6,115
0.125,7,115
0,8,115
0.26923,9,115
0.19231,10,115
0.057692,11,115
0.15385,12,115
0,13,115
0,14,115
0,15,115
0,16,115
0.10577,17,115
0,18,115
0.019231,19,115
0,20,115
0.12739,1,116
0.0038217,2,116
0.089172,3,116
0.081529,4,116
0.036943,5,116
0.057325,6,116
0.019108,7,116
0.044586,8,116
0,9,116
0.014013,10,116
0.038217,11,116
0.073885,12,116
0.056051,13,116
0.092994,14,116
0.042038,15,116
0.076433,16,116
0.025478,17,116
0.06242,18,116
0.050955,19,116
0.0076433,20,116
0.012245,1,117
0.028571,2,117
0.036735,3,117
0.053061,4,117
0.077551,5,117
0.081633,6,117
0.061224,7,117
0.10204,8,117
0.04898,9,117
0.036735,10,117
0.020408,11,117
0.089796,12,117
0.061224,13,117
0.053061,14,117
0.044898,15,117
0.057143,16,117
0.04898,17,117
0.077551,18,117
0.0081633,19,117
0,20,117
0,1,118
0.0092593,2,118
0.018519,3,118
0.16667,4,118
0.10185,5,118
0.027778,6,118
0.037037,7,118
0.046296,8,118
0.14815,9,118
0.22222,10,118
0.092593,11,118
0.046296,12,118
0.018519,13,118
0.018519,14,118
0.0092593,15,118
0.0092593,16,118
0.0092593,17,118
0.0092593,18,118
0.0092593,19,118
0,20,118
0.0081301,1,119
0.0081301,2,119
0.0081301,3,119
0.0081301,4,119
0.0081301,5,119
0.01626,6,119
0.04065,7,119
0.13008,8,119
0.19512,9,119
0.25203,10,119
0.18699,11,119
0.065041,12,119
0.01626,13,119
0.0081301,14,119
0.0081301,15,119
0.0081301,16,119
0.0081301,17,119
0.0081301,18,119
0.0081301,19,119
0.0081301,20,119
0.019531,1,120
0.019531,2,120
0.039062,3,120
0.039062,4,120
0.054688,5,120
0.0625,6,120
0.070312,7,120
0.074219,8,120
0.074219,9,120
0.082031,10,120
0.082031,11,120
0.074219,12,120
0.074219,13,120
0.058594,14,120
0.050781,15,120
0.015625,16,120
0.027344,17,120
0.035156,18,120
0.027344,19,120
0.019531,20,120
0,1,121
0.026316,2,121
0,3,121
0.11842,4,121
0,5,121
0,6,121
0.072368,7,121
0,8,121
0.13158,9,121
0.026316,10,121
0.085526,11,121
0.039474,12,121
0.13816,13,121
0.23684,14,121
0.125,15,121
0,16,121
0,17,121
0,18,121
0,19,121
0,20,121
0.02,1,122
0.09,2,122
0.15,3,122
0.09,4,122
0.22,5,122
0.08,6,122
0.12,7,122
0.07,8,122
0.05,9,122
0.03,10,122
0.02,11,122
0.03,12,122
0.02,13,122
0.01,14,122
0,15,122
0,16,122
0,17,122
0,18,122
0,19,122
0,20,122
0.0070423,1,123
0.014085,2,123
0.021127,3,123
0.035211,4,123
0.028169,5,123
0.049296,6,123
0.06338,7,123
0.077465,8,123
0.10563,9,123
0.1338,10,123
0.098592,11,123
0.084507,12,123
0.070423,13,123
0.056338,14,123
0.049296,15,123
0.035211,16,123
0.028169,17,123
0.028169,18,123
0.014085,19,123
0,20,123
0.0070423,1,124
0.021127,2,124
0.021127,3,124
0.11972,4,124
0.042254,5,124
0.084507,6,124
0.042254,7,124
0.056338,8,124
0.070423,9,124
0.12676,10,124
0.084507,11,124
0.11972,12,124
0.056338,13,124
0.056338,14,124
0.049296,15,124
0.0070423,16,124
0.014085,17,124
0.014085,18,124
0.0070423,19,124
0,20,124
0,1,125
0,2,125
0,3,125
0,4,125
0,5,125
0.05,6,125
0.05,7,125
0.1,8,125
0.1,9,125
0.1,10,125
0.2,11,125
0.2,12,125
0.1,13,125
0.05,14,125
0.05,15,125
0,16,125
0,17,125
0,18,125
0,19,125
0,20,125
0,1,126
0,2,126
0,3,126
0.045872,4,126
0,5,126
0,6,126
0,7,126
0.091743,8,126
0,9,126
0.19266,10,126
0.2844,11,126
0.22936,12,126
0.10092,13,126
0,14,126
0,15,126
0,16,126
0,17,126
0,18,126
0.045872,19,126
0.0091743,20,126
0.026374,1,127
0.028571,2,127
0.030769,3,127
0.032967,4,127
0.037363,5,127
0.041758,6,127
0.050549,7,127
0.054945,8,127
0.068132,9,127
0.083516,10,127
0.10989,11,127
0.083516,12,127
0.072527,13,127
0.061538,14,127
0.050549,15,127
0.03956,16,127
0.037363,17,127
0.035165,18,127
0.028571,19,127
0.026374,20,127
0,1,128
0,2,128
0,3,128
0,4,128
0,5,128
0.1129,6,128
0,7,128
0.20161,8,128
0,9,128
0,10,128
0.24194,11,128
0.20161,12,128
0,13,128
0,14,128
0.24194,15,128
0,16,128
0,17,128
0,18,128
0,19,128
0,20,128
0,1,129
0.037879,2,129
0.060606,3,129
0.15152,4,129
0.17424,5,129
0.20455,6,129
0.12879,7,129
0.05303,8,129
0.037879,9,129
0.05303,10,129
0.037879,11,129
0.022727,12,129
0.015152,13,129
0.0075758,14,129
0.0075758,15,129
0.0075758,16,129
0,17,129
0,18,129
0,19,129
0,20,129
0.0084746,1,130
0.0084746,2,130
0.025424,3,130
0.050847,4,130
0.35593,5,130
0.21186,6,130
0.12712,7,130
0.084746,8,130
0.050847,9,130
0.033898,10,130
0.016949,11,130
0.0084746,12,130
0.0084746,13,130
0,14,130
0,15,130
0,16,130
0,17,130
0,18,130
0,19,130
0.0084746,20,130
0.04,1,131
0.2,2,131
0,3,131
0.04,4,131
0.15,5,131
0.06,6,131
0,7,131
0.2,8,131
0,9,131
0.05,10,131
0,11,131
0,12,131
0,13,131
0,14,131
0.22,15,131
0,16,131
0.03,17,131
0,18,131
0,19,131
0.01,20,131
0,1,132
0,2,132
0,3,132
0,4,132
0,5,132
0,6,132
0,7,132
0,8,132
0.22321,9,132
0,10,132
0,11,132
0,12,132
0.3125,13,132
0,14,132
0,15,132
0,16,132
0,17,132
0,18,132
0.46429,19,132
0,20,132
0.0087719,1,133
0.017544,2,133
0.039474,3,133
0.074561,4,133
0.15351,5,133
0.13158,6,133
0.087719,7,133
0.04386,8,133
0.0087719,9,133
0.004386,10,133
0.013158,11,133
0.039474,12,133
0.065789,13,133
0.035088,14,133
0.052632,15,133
0.092105,16,133
0.026316,17,133
0.013158,18,133
0.004386,19,133
0.087719,20,133
0,1,134
0,2,134
0,3,134
0,4,134
0,5,134
0,6,134
0,7,134
0,8,134
0,9,134
0.1,10,134
0.2,11,134
0.3,12,134
0.2,13,134
0,14,134
0.2,15,134
0,16,134
0,17,134
0,18,134
0,19,134
0,20,134
0,1,135
0.011438,2,135
0.017974,3,135
0.022876,4,135
0.027778,5,135
0.031046,6,135
0.035948,7,135
0.04085,8,135
0.045752,9,135
0.047386,10,135
0.050654,11,135
0.053922,12,135
0.058824,13,135
0.062092,14,135
0.066993,15,135
0.073529,16,135
0.078431,17,135
0.084967,18,135
0.091503,19,135
0.098039,20,135
0,1,136
0.021186,2,136
0.063559,3,136
0.10593,4,136
0.15254,5,136
0,6,136
0,7,136
0,8,136
0.23305,9,136
0,10,136
0,11,136
0.14831,12,136
0,13,136
0,14,136
0,15,136
0,16,136
0,17,136
0,18,136
0,19,136
0.27542,20,136
0.0091027,1,137
0.020806,2,137
0.028609,3,137
0.039012,4,137
0.053316,5,137
0.061118,6,137
0.06632,7,137
0.072822,8,137
0.078023,9,137
0.085826,10,137
0.092328,11,137
0.091027,12,137
0.075423,13,137
0.058518,14,137
0.045514,15,137
0.041612,16,137
0.031209,17,137
0.023407,18,137
0.015605,19,137
0.010403,20,137
0.01,1,138
0.01,2,138
0.01,3,138
0.01,4,138
0.01,5,138
0.02,6,138
0.04,7,138
0.08,8,138
0.11,9,138
0.13,10,138
0.15,11,138
0.13,12,138
0.11,13,138
0.08,14,138
0.04,15,138
0.02,16,138
0.01,17,138
0.01,18,138
0.01,19,138
0.01,20,138
0.01,1,139
0.02,2,139
0.03,3,139
0.04,4,139
0.05,5,139
0.06,6,139
0.07,7,139
0.07,8,139
0.08,9,139
0.09,10,139
0.09,11,139
0.07,12,139
0.07,13,139
0.06,14,139
0.05,15,139
0.04,16,139
0.04,17,139
0.03,18,139
0.02,19,139
0.01,20,139
0.01,1,140
0.02,2,140
0.05,3,140
0.07,4,140
0.09,5,140
0.06,6,140
0.08,7,140
0.09,8,140
0.08,9,140
0.09,10,140
0.11,11,140
0.06,12,140
0.04,13,140
0.03,14,140
0.03,15,140
0.04,16,140
0.02,17,140
0.02,18,140
0.01,19,140
0,20,140
0,1,141
0.01,2,141
0.04,3,141
0.06,4,141
0.02,5,141
0.1,6,141
0.04,7,141
0.25,8,141
0,9,141
0.15,10,141
0,11,141
0.21,12,141
0.02,13,141
0.03,14,141
0,15,141
0,16,141
0,17,141
0.05,18,141
0.02,19,141
0,20,141
0,1,142
0.068627,2,142
0.039216,3,142
0.039216,4,142
0.098039,5,142
0.058824,6,142
0.088235,7,142
0.058824,8,142
0.04902,9,142
0.019608,10,142
0.029412,11,142
0.058824,12,142
0.058824,13,142
0.058824,14,142
0.078431,15,142
0.04902,16,142
0.039216,17,142
0.068627,18,142
0.029412,19,142
0.0098039,20,142
0.0056497,1,143
0.011299,2,143
0.016949,3,143
0.028249,4,143
0.039548,5,143
0.045198,6,143
0.056497,7,143
0.084746,8,143
0.11299,9,143
0.16949,10,143
0.11299,11,143
0.084746,12,143
0.056497,13,143
0.050847,14,143
0.039548,15,143
0.028249,16,143
0.022599,17,143
0.016949,18,143
0.011299,19,143
0.0056497,20,143
0.01,1,144
0.02,2,144
0.1,3,144
0.2,4,144
0.2,5,144
0.2,6,144
0.1,7,144
0.09,8,144
0.08,9,144
0,10,144
0,11,144
0,12,144
0,13,144
0,14,144
0,15,144
0,16,144
0,17,144
0,18,144
0,19,144
0,20,144
0.040816,1,145
0.040816,2,145
0.061224,3,145
0.10204,4,145
0.040816,5,145
0.040816,6,145
0.040816,7,145
0.081633,8,145
0.040816,9,145
0.040816,10,145
0.040816,11,145
0.10204,12,145
0.040816,13,145
0.040816,14,145
0.040816,15,145
0.040816,16,145
0.040816,17,145
0.040816,18,145
0.040816,19,145
0.040816,20,145
0,1,146
0,2,146
0.0031746,3,146
0.0095238,4,146
0.015873,5,146
0.022222,6,146
0.031746,7,146
0.031746,8,146
0.073016,9,146
0.073016,10,146
0.07619,11,146
0.08254,12,146
0.095238,13,146
0.12698,14,146
0.10794,15,146
0.085714,16,146
0.066667,17,146
0.057143,18,146
0.025397,19,146
0.015873,20,146
0.023529,1,147
0.029412,2,147
0.035294,3,147
0.052941,4,147
0.088235,5,147
0.10588,6,147
0.11765,7,147
0.1,8,147
0.076471,9,147
0.058824,10,147
0.052941,11,147
0.047059,12,147
0.041176,13,147
0.041176,14,147
0.035294,15,147
0.029412,16,147
0.029412,17,147
0.017647,18,147
0.011765,19,147
0.0058824,20,147
0.015152,1,148
0.022727,2,148
0.022727,3,148
0.022727,4,148
0.030303,5,148
0.037879,6,148
0.090909,7,148
0.090909,8,148
0.11364,9,148
0.11364,10,148
0.11364,11,148
0.098485,12,148
0.05303,13,148
0.045455,14,148
0.030303,15,148
0.030303,16,148
0.022727,17,148
0.022727,18,148
0.015152,19,148
0.0075758,20,148
0,1,149
0,2,149
0,3,149
0,4,149
0,5,149
0,6,149
0,7,149
0,8,149
0.17241,9,149
0.3046,10,149
0.35057,11,149
0.17241,12,149
0,13,149
0,14,149
0,15,149
0,16,149
0,17,149
0,18,149
0,19,149
0,20,149
0.0066445,1,150
0.013289,2,150
0.0299,3,150
0.039867,4,150
0.056478,5,150
0.063123,6,150
0.069767,7,150
0.083056,8,150
0.093023,9,150
0.10299,10,150
0.089701,11,150
0.076412,12,150
0.07309,13,150
0.059801,14,150
0.046512,15,150
0.039867,16,150
0.026578,17,150
0.019934,18,150
0.0099668,19,150
0,20,150
0.01,1,151
0.01,2,151
0.02,3,151
0.03,4,151
0.06,5,151
0.06,6,151
0.07,7,151
0.08,8,151
0.12,9,151
0.11,10,151
0.1,11,151
0.08,12,151
0.05,13,151
0.06,14,151
0.05,15,151
0.03,16,151
0.02,17,151
0.02,18,151
0.01,19,151
0.01,20,151
0,1,152
0.0077519,2,152
0.015504,3,152
0.023256,4,152
0.031008,5,152
0.046512,6,152
0.085271,7,152
0.085271,8,152
0.085271,9,152
0.085271,10,152
0.085271,11,152
0.077519,12,152
0.077519,13,152
0.077519,14,152
0.062016,15,152
0.054264,16,152
0.046512,17,152
0.031008,18,152
0.015504,19,152
0.0077519,20,152
0.078987,1,153
0.077496,2,153
0.076006,3,153
0.076006,4,153
0.076006,5,153
0.076006,6,153
0.076006,7,153
0.076006,8,153
0.076006,9,153
0.062593,10,153
0.050671,11,153
0.0462,12,153
0.040238,13,153
0.038748,14,153
0.032787,15,153
0.020864,16,153
0.010432,17,153
0.0059613,18,153
0.0014903,19,153
0.0014903,20,153
0.01,1,154
0.01,2,154
0.01,3,154
0.01,4,154
0.03,5,154
0.03,6,154
0.04,7,154
0.05,8,154
0.07,9,154
0.09,10,154
0.11,11,154
0.13,12,154
0.11,13,154
0.09,14,154
0.07,15,154
0.05,16,154
0.04,17,154
0.03,18,154
0.01,19,154
0.01,20,154
0,1,155
0.19802,2,155
0,3,155
0.049505,4,155
0.09901,5,155
0,6,155
0.09901,7,155
0,8,155
0,9,155
0.049505,10,155
0,11,155
0.10891,12,155
0.079208,13,155
0,14,155
0,15,155
0.24752,16,155
0,17,155
0.049505,18,155
0,19,155
0.019802,20,155
0,1,156
0,2,156
0,3,156
0,4,156
0,5,156
0,6,156
0,7,156
0,8,156
0,9,156
0.11,10,156
0.12,11,156
0.26,12,156
0.25,13,156
0.13,14,156
0.09,15,156
0.03,16,156
0.01,17,156
0,18,156
0,19,156
0,20,156
0.012448,1,157
0.024896,2,157
0.037344,3,157
0.053942,4,157
0.091286,5,157
0.062241,6,157
0.041494,7,157
0.058091,8,157
0.091286,9,157
0.058091,10,157
0.041494,11,157
0.058091,12,157
0.078838,13,157
0.049793,14,157
0.024896,15,157
0.045643,16,157
0.074689,17,157
0.049793,18,157
0.033195,19,157
0.012448,20,157
0.0024814,1,158
0.0049628,2,158
0.0074442,3,158
0.0099256,4,158
0.012407,5,158
0.024814,6,158
0.057072,7,158
0.096774,8,158
0.13896,9,158
0.16377,10,158
0.1861,11,158
0.096774,12,158
0.066998,13,158
0.052109,14,158
0.032258,15,158
0.019851,16,158
0.012407,17,158
0.0074442,18,158
0.0049628,19,158
0.0024814,20,158
0.0040486,1,159
0.0080972,2,159
0.012146,3,159
0.024291,4,159
0.02834,5,159
0.032389,6,159
0.036437,7,159
0.044534,8,159
0.052632,9,159
0.05668,10,159
0.064777,11,159
0.064777,12,159
0.05668,13,159
0.05668,14,159
0.064777,15,159
0.068826,16,159
0.072874,17,159
0.076923,18,159
0.08502,19,159
0.089069,20,159
0.0041237,1,160
0.014433,2,160
0.026804,3,160
0.039175,4,160
0.047423,5,160
0.057732,6,160
0.065979,7,160
0.082474,8,160
0.092784,9,160
0.10309,10,160
0.092784,11,160
0.082474,12,160
0.072165,13,160
0.061856,14,160
0.051546,15,160
0.041237,16,160
0.030928,17,160
0.020619,18,160
0.010309,19,160
0.0020619,20,160
0,1,161
0,2,161
0,3,161
0,4,161
0,5,161
0,6,161
0.1,7,161
0.1,8,161
0.2,9,161
0.3,10,161
0.2,11,161
0.1,12,161
0,13,161
0,14,161
0,15,161
0,16,161
0,17,161
0,18,161
0,19,161
0,20,161
0,1,162
0,2,162
0.16327,3,162
0.16327,4,162
0.12245,5,162
0.16327,6,162
0,7,162
0.14286,8,162
0.12245,9,162
0.12245,10,162
0,11,162
0,12,162
0,13,162
0,14,162
0,15,162
0,16,162
0,17,162
0,18,162
0,19,162
0,20,162
0,1,163
0,2,163
0,3,163
0,4,163
0,5,163
0,6,163
0.2,7,163
0.25,8,163
0.55,9,163
0,10,163
0,11,163
0,12,163
0,13,163
0,14,163
0,15,163
0,16,163
0,17,163
0,18,163
0,19,163
0,20,163
